rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.4862513703282656,0.8005065808757774,1.1948084677419561,1.4114181167762778,IP,pandas
1239,0.23469322535742357,0.605988375925217,0.364462701612892,0.6984518774177414,IPG,pandas
1177,0.7734511894641738,1.0241580309346505,14.566109745762775,4.111423302004517,IQV,pandas
1239,0.7334409118599624,1.021473238739204,6.264268548387211,2.6902109262086347,IR,pandas
1239,0.3345298430417445,0.6834604256376352,0.4385530241935528,0.7514318542519776,IRM,pandas
1239,3.167623052839617,2.203514037030267,92.63084490322619,10.359687355196836,ISRG,pandas
1239,1.0009028370995334,1.189255551541176,16.67377883064521,4.303323916064038,IT,pandas
1239,0.9931218777976085,1.2007623909689216,19.41446209677415,4.821148372257311,ITW,pandas
1239,0.3076049343712196,0.6548769587432871,0.37136935483870775,0.6994511688771207,IVZ,pandas
1239,0.9588452782519956,1.123723301099522,5.331582560483848,2.9353813948449536,JBHT,pandas
1239,0.3775354715253319,0.7328801167581871,0.4301364495967747,0.7910008757562247,JCI,pandas
1239,0.5406683121643449,0.9024019708031902,1.1216588709677315,1.31611217113974,JEC,pandas
1239,0.7974864627750164,1.0944319523491153,8.822675604838647,3.293446798577232,JNJ,pandas
1239,0.2858767005279945,0.6571986208263874,0.3526604838709621,0.7013958050462561,JNPR,pandas
1239,0.7176821511111152,1.002484112307782,8.996222983871098,3.4944913581594816,JPM,pandas
1239,0.7096166028117187,1.0048042800625328,1.3922564516129228,1.320644070499949,JWN,pandas
1239,0.5865894071244502,0.9026505623226344,0.6575094758064561,0.9451337136931257,K,pandas
1239,0.1907914537078034,0.5087254324191702,0.8436903225806321,1.1310905752294864,KEY,pandas
635,0.5439957919135403,0.8719667240563379,0.715137401574791,0.9627872362773872,KHC,pandas
1239,0.24207576039602824,0.5693190276983123,1.0452655241935527,1.222524101311182,KIM,pandas
1239,1.2975733896170616,1.3298643812388362,13.290601814516172,3.8523006207127453,KLAC,pandas
1239,0.9262286517666498,1.112196034020342,1.076312701612903,1.1960723508460018,KMB,pandas
1239,0.18210803879755452,0.493603213304368,0.40667923387096705,0.714534257438757,KMI,pandas
1239,0.7418458853965688,1.0118037070105426,1.173541129032246,1.2473498741411857,KMX,pandas
1239,0.22067857989173714,0.5462611455930709,0.3181433467741932,0.6844756071624164,KO,pandas
1239,0.5184166253428262,0.9590242369428482,0.8486290322580599,1.1165118135861127,KORS,pandas
1239,0.3465720807141841,0.7652195024286991,0.6572534274193533,1.0494866052933165,KR,pandas
1239,0.7095503022167203,0.9855160419133927,0.8630717741935454,1.0907268028399004,KSS,pandas
1239,0.9421738811692199,1.1426875473233014,1.1677772177419368,1.2507741382337403,KSU,pandas
